id,DEPOT::DIPACSA,LANDFILL::RELLENO_SANITARIO,STOP::14_DE_JULIO,STOP::20_DE_NOVIEMBRE,STOP::ACEQUIAS,STOP::ACEROS,STOP::AEROPUERTO,STOP::ALAMEDAS,STOP::ALDAMA,STOP::ALFREDO_CHAVEZ,STOP::ALLENDE,STOP::ALTEC,STOP::AMAZONAS,STOP::ANTONIO_DE_MONTES,STOP::AMERICAS,STOP::AQUILES_SERDAN,STOP::ARBOLEDAS,STOP::ATENAS,STOP::AUDITORIO,STOP::AVICOLA,STOP::BACATETE,STOP::BAEZ,STOP::BARRANCAS,STOP::BATOPILAS,STOP::BRASIL,STOP::CAFETALES,STOP::CAMINO_REAL,STOP::CAMPANARIO,STOP::CAMPESINA,STOP::CAMPESTRE,STOP::CAMPO_BELLO,STOP::CAMPUS_UNIV,STOP::CARBONEL,STOP::CAROLINAS,STOP::CERRO_DE_LA_CRUZ,STOP::CHICHONTEPEC,STOP::COLINAS,STOP::COLON,STOP::CONCORDIA,STOP::CONGO,STOP::CONSTITUYENTES,STOP::CORDILLERA_I,STOP::CORDILLERA_NEGRA,STOP::COSMOS,STOP::CUAUHTEMOC,STOP::DE_LA_LLAVE,STOP::DEL_COBRE,STOP::DEPORTISTAS,STOP::DEPORTIVA,STOP::DEZA_Y_ULLOA,STOP::DIV._DEL_NORTE,STOP::DOMINICANA,STOP::DOSMIL,STOP::DOSTOIEVSKI,STOP::DUMAS,STOP::EL_QUIJOTE,STOP::EL_TORREON,STOP::ENTRONQUE,STOP::ESPERANZA,STOP::ESTRELLA,STOP::EVEREST,STOP::FCO._PORTILLO,STOP::FERRETERA,STOP::FERROCARRIL,STOP::FLORES_MAGON,STOP::FORNARINA,STOP::FUENTES_MARES,STOP::GARCIA_VALDEZ,STOP::GIRASOLES,STOP::GOMEZ_MORIN,STOP::GRUTAS,STOP::GUADALUPE,STOP::GUATEMALA,STOP::HACIENDAS,STOP::HERMES,STOP::HUANCUNE,STOP::IGLESIAS,STOP::ILLINOIS,STOP::IMPERIO,STOP::INDEPENDENCIA,STOP::INDUSTRIAL,STOP::INFONAVIT,STOP::INSURGENTES,STOP::INTERAMERICANA,STOP::ISABELLA,STOP::J._DEL_NORTE,STOP::JARDINES_DE_ORIENTE,STOP::JESUS_RENTERIA,STOP::JIMENEZ,STOP::JUAN_ESCUTIA,STOP::JUAN_PABLO_II,STOP::JUAREZ,STOP::JUVENTUD,STOP::KARIKE,STOP::KENNEDY,STOP::KIOSKO,STOP::KOP,STOP::LA_CAÑADA,STOP::LA_GALERA,STOP::LADERAS,STOP::LA_LEONA,STOP::LAS_AGUILAS,STOP::LAS_MISIONES,STOP::LENNY_ROMO,STOP::LEON,STOP::LERDO,STOP::LINCE,STOP::LLORONES,STOP::LOS_HUERTOS,STOP::LOS_LLANOS,STOP::LOS_PORTALES,STOP::LOZANO,STOP::LUCERO,STOP::MARMOL,STOP::MASCOTAS,STOP::MAJALCA,STOP::MAYA,STOP::MAYAGOITIA,STOP::MEDICINA,STOP::MELCHOR_GUASPE,STOP::MER,STOP::MERAZ,STOP::MERCURIO,STOP::MINA,STOP::MINERAL,STOP::MIRADOR,STOP::MISION,STOP::MOHINORA,STOP::MONTE_ALBAN,STOP::MONTECARLO,STOP::MONTES_AMERICANOS,STOP::MORA,STOP::NEBRASKA,STOP::NOGALES,STOP::NUEVA_ESPAÑA,STOP::OBELISCO,STOP::OCAMPO,STOP::OCHOA,STOP::OJINAGA,STOP::OJOS_AZULES,STOP::ORTIZ_DE_CAMPOS,STOP::ORTIZ_MENA,STOP::OXFORD,STOP::P._SAN_MIGUEL,STOP::PACHECO,STOP::PALMAS,STOP::PANAMA,STOP::PANORAMICO,STOP::PARQUE_DEL_MORO,STOP::PARRAL,STOP::PASCUAL_OROZCO,STOP::PASEO_DEL_REAL,STOP::PASEOS,STOP::PEMEX,STOP::PIMENTEL,STOP::PINABETE,STOP::PINOS,STOP::PLAN_DE_AYALA,STOP::PONCE_DE_LEON,STOP::PORTAL_DEL_VALLE,STOP::PRIMERO_DE_MAYO,STOP::PUERTA_DE_HIERRO,STOP::PUNTA_ORIENTE,STOP::PUNTA_ALAMILLO,STOP::QUINTA_REAL,STOP::QUINTAS,STOP::R._ALMADA,STOP::RANCHERIA,STOP::REAL_CAROLINAS,STOP::REAL_DE_MINAS,STOP::REFORMA,STOP::REVOLUCION,STOP::REYES,STOP::RINCONADA,STOP::RINCONES,STOP::RIO_AROS,STOP::ROBINSON,STOP::ROMA,STOP::ROMANZA,STOP::ROSALES,STOP::ROSARIO,STOP::SAN_AGUSTIN,STOP::SAN_ANGEL,STOP::SAN_JUDAS,STOP::SAN_MARTIN,STOP::SAN_RAFAEL,STOP::SAN_SEBASTIAN,STOP::SANTA_RITA,STOP::SANTUARIO,STOP::SEMINARIO,STOP::SAUCITO,STOP::SORBONA,STOP::TABALAOPA,STOP::TERRAGONA,STOP::TERRAZAS,STOP::TOPACIO,STOP::TRIBUNAL_POPULAR,STOP::TRILLENIUM,STOP::TRINIDAD,STOP::UNIVERSIDAD,STOP::URUGUAY,STOP::V._CARRANZA,STOP::VALLARTA,STOP::VALLE_DEL_ANGEL,STOP::VALLE_ESCONDIDO,STOP::VARSOVIA,STOP::VIALIDAD_CH-P,STOP::VICTORIA_II,STOP::VILLA,STOP::VILLA_DEL_REY,STOP::VILLA_DORADA,STOP::VILLAS_DEL_REAL,STOP::VILLAS_DEL_SOL,STOP::VISTAS_DE_SAN_GUILLERMO,STOP::VISTAS_DEL_NORTE,STOP::VISTAS_DEL_SOL,STOP::VOLVO,STOP::ZARAGOZA,STOP::ZARCO,STOP::ZOOTECNIA
STOP::QUINTA_REAL,20965.2,6899.2,16202.4,12493.8,23128.6,15841.9,5916.6,23134.0,15601.9,17330.4,15831.8,21496.5,33003.8,14999.8,18119.4,11179.7,19046.0,21530.7,15911.0,18762.1,22082.6,20088.4,20858.1,20182.5,17263.4,26625.1,1605.5,17528.8,16564.5,17264.7,24748.7,24527.6,17034.5,18769.2,14980.7,19266.9,18430.3,16256.5,7829.5,33362.7,22330.2,25650.3,25360.3,15560.9,16742.7,14614.4,13156.2,19855.5,13883.1,16517.7,15776.8,17973.1,14472.0,22709.6,23868.7,23459.1,8055.4,11224.7,18816.1,17944.2,19804.1,10949.4,11505.4,12401.8,14537.0,13090.8,9601.1,15891.0,4293.5,14050.0,18556.3,16254.4,18199.8,20922.9,15793.9,19008.0,18394.4,3505.2,26023.2,12723.8,12885.0,19343.8,16774.3,13962.9,23601.2,17297.8,1563.4,12950.7,19820.2,17842.4,6205.8,11314.6,24498.4,18240.3,11559.2,11419.7,10635.7,18054.2,5488.1,12322.8,20506.1,18038.4,20071.0,23616.5,8257.8,13818.1,16676.4,19432.6,27117.1,12256.4,25832.0,14264.0,20885.5,10868.0,8821.6,41929.1,11975.4,9115.4,16850.2,12287.7,17832.7,12161.6,14412.2,13068.4,21263.4,15304.7,12256.8,24839.0,18398.4,28406.0,20045.9,17540.3,3975.6,22872.1,10107.0,39180.3,12959.2,14132.9,15983.5,20539.1,14393.7,17217.2,22119.0,18998.4,12260.2,16536.1,18180.2,18585.7,633.4,20185.7,15691.3,25027.8,23231.7,13734.0,16937.4,17210.5,17692.4,13906.3,21763.4,12463.7,14324.7,26982.3,5400.1,5078.9,0.0,17300.5,15679.5,11450.1,26513.0,21796.0,12557.7,18434.6,19199.6,22835.5,21242.0,17383.6,10362.4,18085.9,6844.4,12429.7,13752.4,15807.2,20910.4,14113.6,20368.0,12007.4,28486.3,7081.4,19774.3,15514.8,19981.1,19346.2,3108.5,26130.0,17052.0,7950.1,17733.1,19119.3,16949.0,13981.0,31511.1,12691.0,17088.2,20045.0,21851.5,15622.6,17311.7,12520.4,19126.2,25606.2,23037.8,24193.2,24976.3,7304.3,31439.6,19814.8,10403.9,17881.4,15673.5,19918.5
STOP::QUINTAS,11424.1,15880.2,706.1,4805.4,15447.1,9094.7,11942.4,15452.6,3160.9,2504.4,3076.9,9937.8,21911.9,4226.2,4793.8,15854.7,6064.8,16430.6,2112.1,1345.0,7854.9,9714.9,7739.2,7046.7,4724.1,14037.7,16333.9,3129.0,1753.5,1902.1,13142.1,12920.9,3590.8,13669.2,3355.5,8097.0,4747.1,6561.8,10165.1,22270.7,9857.7,12607.0,13753.6,7444.2,3158.6,3487.2,4346.8,11567.9,5308.9,2362.2,3421.3,3936.0,7724.8,15982.7,17488.6,15096.4,9617.2,20205.7,4548.1,5405.0,14704.1,9931.2,8767.2,19074.0,2371.5,4127.3,8027.6,3905.5,12720.2,5036.0,13456.2,1341.1,5218.6,3488.2,7677.2,7012.6,5855.1,17442.5,19643.1,4608.4,6845.4,7757.0,3386.0,7215.8,7708.4,9181.1,16500.9,10926.7,9446.6,8147.7,11400.7,6332.3,11352.1,8025.6,9586.9,16094.8,7354.8,516.0,13912.9,22128.1,12565.6,5302.0,5501.1,17835.1,12860.4,3319.8,2276.6,5204.9,14342.4,10304.1,17000.7,5070.3,8457.8,7830.3,15627.5,33524.6,6705.4,8013.1,4134.7,4749.5,1599.4,9028.0,7665.0,4194.1,16163.3,2108.4,7849.9,18566.3,13298.3,19269.5,5457.1,6290.6,17912.8,16600.4,8201.4,30775.8,4463.4,3218.4,2680.5,15439.0,3854.7,3798.3,8998.8,8438.2,4955.0,1191.5,4256.8,6046.5,16888.7,9812.1,4469.1,18755.1,12917.5,6543.8,5674.0,7140.2,3618.5,13209.3,15588.4,22269.0,2740.8,18309.9,20084.4,19648.6,17543.9,0.0,7812.5,10431.9,18154.8,16696.0,5248.9,10317.9,9874.7,9715.3,3807.2,7688.9,7467.3,6945.0,13122.3,5124.5,4091.7,6112.5,5561.9,18788.7,13976.9,5719.5,14420.2,11221.1,3881.6,2113.1,7406.0,4554.4,14712.0,18471.4,3301.3,18442.2,10985.9,1684.5,8832.3,4386.9,20419.1,4528.1,6021.1,6331.8,7262.6,2133.5,3237.8,5171.4,8752.7,19226.1,10466.7,17920.5,11632.2,17796.4,23882.6,2380.0,7892.8,6122.7,2411.2,5844.5
STOP::R._ALMADA,17073.3,18187.6,5468.5,6255.4,21096.3,13080.9,10085.1,21101.7,6541.1,4897.7,6394.0,15586.9,27561.0,7929.1,12000.1,12292.7,13153.3,19462.4,5418.6,5914.3,8378.7,14868.5,13388.3,12695.9,10787.0,19686.9,14476.6,9191.8,5335.2,7964.9,18791.2,18570.1,9653.7,16700.9,2918.0,13746.2,10396.2,11629.0,11321.0,27919.9,15506.9,18256.1,19402.7,12333.7,3817.8,6032.1,7102.5,17217.1,9255.6,8425.1,8706.1,10902.5,11711.0,20641.3,21800.4,20745.6,11547.0,22513.1,5112.1,11467.8,17735.8,6841.2,4692.9,15512.0,3803.1,7288.1,6724.0,9181.5,14790.6,8254.1,16488.0,4617.1,12325.6,9137.3,12566.6,12661.8,11918.0,15570.2,23954.9,5047.3,9502.1,16857.3,9448.8,11201.9,11168.5,14070.5,14643.6,6096.4,14600.2,13214.9,9697.3,8709.4,17001.3,13020.3,5512.5,12532.8,6043.5,6778.9,12055.6,17359.3,18214.8,13007.5,11150.3,23484.3,15237.4,5199.6,8339.5,5728.7,19991.6,5473.8,22649.9,8288.4,14106.9,4880.0,13755.3,39173.8,4685.3,6936.2,10103.7,3402.2,5400.0,4197.6,11651.1,6217.8,19195.1,6192.8,3490.6,22770.7,16330.1,24918.6,11106.2,12496.4,16040.6,20803.8,5607.6,36425.0,4415.3,3072.9,5939.6,18470.8,7557.5,9861.2,14648.0,13778.4,8034.6,7254.3,10319.7,12109.4,15031.4,14965.7,9745.0,22959.5,18566.7,10718.5,11893.5,12293.8,3634.6,8378.9,21237.6,16380.8,5032.1,23959.0,18212.1,17776.3,15686.6,7254.8,0.0,7243.0,23803.9,19727.7,8519.5,15207.4,14941.9,15364.4,9456.4,12756.1,9627.2,14989.4,15499.3,7658.5,2164.2,11179.7,11211.0,15226.7,19626.1,4971.2,20069.4,13598.1,7341.7,4780.9,13055.2,10203.6,14396.9,24061.7,4478.0,16569.9,14972.0,7332.1,13721.8,7605.0,26068.3,5978.1,11174.7,11981.0,12911.8,6510.7,4004.6,7892.9,13906.3,23537.8,16115.9,22124.9,17281.3,15924.1,29531.7,8027.6,6483.5,12185.6,5056.2,3855.8
STOP::RANCHERIA,16392.4,13901.8,9991.5,7614.5,20525.6,12546.2,5799.2,20531.0,8349.9,11119.5,8086.0,18888.4,30400.9,9380.5,13547.8,6390.1,14473.1,18927.7,8916.2,12136.1,15027.5,15515.5,16689.8,15609.6,12690.5,24022.1,10190.7,11909.5,10353.6,11608.3,19137.6,18916.4,11775.4,16166.2,8769.9,14694.0,12811.0,11683.6,7035.2,30759.7,18808.3,20039.1,19749.1,11799.0,10531.8,8231.7,7979.5,15282.7,9310.2,10898.4,10157.4,12353.8,11176.3,20106.6,21265.7,20856.1,7261.1,18227.2,11760.9,13371.3,17201.2,852.4,2049.6,9609.3,8326.1,8439.3,2930.7,10632.8,10504.7,9072.9,15953.3,10043.5,13626.9,15018.7,12032.0,14435.1,13821.5,11284.3,23420.2,6341.1,8967.4,14770.9,11570.6,10667.3,17390.3,13535.9,10357.8,1267.4,15247.3,13269.5,5411.4,8174.7,18887.2,13667.4,1205.4,6630.1,4589.4,11257.1,7769.7,11456.6,15933.3,13465.5,14451.7,21013.5,14702.7,7435.4,11057.1,12377.5,20101.2,1766.7,23229.0,9691.2,16312.6,3146.6,9469.4,42013.6,4066.5,3069.1,12277.3,5984.3,11621.8,3131.0,11116.5,7269.5,18660.4,9648.3,3226.1,22236.0,15795.4,25803.0,14426.6,12967.4,11754.7,20269.2,3053.8,39264.8,6576.6,7922.0,8804.9,17936.1,9008.9,11982.9,17949.4,14425.5,7687.4,10879.7,12583.6,14012.9,10745.5,15612.8,11196.4,22424.9,18658.8,10183.9,12364.5,12637.6,10283.4,3152.5,17507.8,10478.1,7942.1,24379.3,13926.2,13490.5,11400.8,11777.8,6648.8,0.0,23910.0,19193.0,7984.9,14672.7,14996.6,18665.9,15337.7,12810.8,9235.3,13513.0,13846.9,7123.8,7541.5,11234.4,15291.1,9324.1,15970.2,5624.8,20179.0,13063.4,13563.4,9303.9,15408.2,13726.9,10111.1,23527.1,10841.1,12284.1,14437.4,12322.2,13187.1,8656.8,28908.1,7029.9,12515.4,15282.4,16232.2,9966.2,11100.8,7947.6,14553.3,23003.2,19417.3,21590.2,19365.1,11638.2,32371.6,13017.7,4357.6,13308.6,9462.6,10504.6
STOP::REAL_CAROLINAS,8594.3,24928.7,19215.3,19312.5,4052.8,10329.8,20945.5,4058.2,19284.3,19419.1,19514.2,10489.0,7127.7,14923.0,14047.6,29988.1,12280.4,5454.2,19593.4,19254.0,24767.1,7717.5,11155.9,11821.5,13615.6,3808.4,25337.0,15981.5,20334.2,16482.7,6718.2,6497.1,14378.2,7867.7,22594.2,11825.5,15243.4,11763.3,19168.3,7486.5,8924.6,6717.2,6281.7,11113.0,20073.3,19924.5,17726.0,8533.2,13906.7,14622.2,14381.3,15856.0,11763.9,4017.9,3004.0,4383.3,18620.3,29507.6,21460.4,12777.8,6917.3,24357.3,24560.4,31210.1,21937.9,17638.8,22656.1,13754.5,21723.3,17328.1,9099.8,19850.3,13580.0,16376.0,10427.4,12756.5,12335.5,26445.6,1595.7,20251.0,15161.8,10703.8,13700.1,13923.6,24623.1,9375.2,25504.0,26358.6,8058.3,10314.5,20403.8,16136.8,7775.2,10294.5,24967.0,30228.1,23673.2,18537.1,22916.0,31131.2,7402.6,13234.2,14384.3,3752.5,21908.9,19621.6,15256.9,22117.1,4684.3,25664.2,1068.2,14516.0,10218.7,23905.5,24630.6,18740.4,23539.2,22152.9,12922.9,21583.3,18739.7,25199.1,14788.0,18685.0,6079.9,18987.0,24683.6,2112.9,8930.3,1923.5,14282.3,10771.2,26916.0,3823.9,23144.5,15991.6,20765.3,22457.2,19665.9,6230.5,18076.1,13569.5,9554.6,9588.2,16830.0,15813.5,14532.5,12147.4,25891.8,8237.2,13166.7,2027.4,5399.3,12519.3,11396.6,10616.8,20533.2,27314.1,4754.6,31272.1,19731.8,444.5,29087.5,28651.7,26547.0,16859.8,25683.8,24858.0,0.0,6612.6,16241.7,7559.6,8366.2,8925.4,16656.0,10508.5,16470.4,11170.2,22170.8,16999.5,23330.5,12433.4,13543.4,32922.0,6378.5,20310.4,5669.6,20269.6,20796.3,20232.0,12387.4,14181.8,23760.6,675.6,20216.1,27445.3,8464.6,17602.3,9045.8,17663.3,5634.9,19509.7,12461.1,12521.8,16087.8,15608.4,20152.5,17068.4,8993.0,1528.0,8979.8,2658.1,6945.8,26799.5,9098.4,16361.2,20548.0,11180.5,20724.8,22759.2
STOP::REAL_DE_MINAS,8302.4,20654.3,16802.4,15038.1,2830.5,5938.3,16671.0,2836.0,15009.9,19021.8,15239.8,10091.7,11526.8,14446.5,13083.7,25713.6,11883.1,1179.7,15318.9,18170.1,24369.8,7425.6,10758.5,11424.2,12227.6,5148.0,21062.5,13917.6,17849.8,15094.7,8057.9,7836.7,12990.2,5026.8,18319.8,11428.2,14846.0,9310.1,14893.8,11885.6,8527.3,8056.8,7621.3,8659.8,19676.0,15650.1,13451.6,7375.5,13214.9,13234.2,12611.1,13541.1,8975.4,2411.6,2391.7,3161.0,14345.9,24979.8,21063.0,11620.1,2680.5,20082.8,20285.9,26935.7,17663.5,13364.4,18381.6,11984.3,17448.8,13053.7,4825.4,17437.4,13182.7,15978.7,7974.3,12359.1,11177.8,22171.1,4546.2,15976.6,10887.3,9546.1,12312.1,9649.2,24225.8,6922.1,21229.6,22084.1,7286.1,7861.4,16129.4,11862.3,8055.8,9136.8,20692.6,25953.6,19398.7,17462.1,18641.6,26856.7,6658.9,13397.5,13987.0,2139.5,17634.5,15347.2,13868.9,21719.8,5640.1,21389.8,4354.9,13595.9,9821.3,19631.1,20356.2,23139.6,19264.8,17878.5,11814.4,17308.9,18342.4,20924.7,10513.6,14410.5,1015.3,14712.6,20409.2,3362.0,4655.9,6929.0,13884.9,9613.5,22641.5,1395.1,18870.1,20390.7,16490.8,18182.7,15391.4,1993.8,13801.7,12181.5,9157.2,8430.5,12555.6,15944.0,13144.5,10989.7,21617.3,6441.8,11396.5,3550.8,6355.1,10252.5,9847.1,8831.7,20135.9,23039.7,2301.4,26997.7,15457.4,5505.2,24813.0,24377.3,22272.6,15471.8,21409.4,20583.5,5036.0,0.0,11967.3,5106.4,5913.0,9397.1,16258.7,8055.3,12196.0,10012.5,17896.4,12725.1,19056.0,9980.2,13146.0,28647.6,3925.3,16036.0,7009.3,15995.2,20398.9,15957.6,11990.1,13784.4,19486.1,4653.0,19818.7,23170.9,4073.1,17204.9,6592.6,13388.9,10034.0,15235.3,10413.0,12124.5,15690.5,15030.5,19755.2,12794.0,7720.5,4129.1,8582.5,2716.2,8285.4,22525.1,13497.5,15963.8,16273.6,10022.8,18800.0,22361.9
STOP::REFORMA,8414.4,10831.9,4919.7,2414.7,13019.1,4752.7,6933.0,13024.5,3127.2,7446.8,3357.1,8945.7,18479.4,2563.8,5568.6,13383.0,6495.1,11421.2,3436.2,6287.4,12720.8,7537.5,8307.3,7631.6,4712.5,12087.4,11324.4,5092.8,5967.1,4789.9,11159.5,10938.4,4483.7,8659.7,5696.4,6716.0,5994.3,3705.6,5155.7,18838.2,9779.3,12061.1,11771.1,4109.9,7477.1,3767.3,1648.2,7304.7,1332.2,4081.7,3340.8,5537.1,3382.8,12600.1,13759.2,13349.6,4607.8,15157.4,9414.0,5393.3,9694.7,7459.5,7662.6,17197.6,5040.1,1582.9,5758.3,3340.2,7710.7,1171.0,8446.8,5554.7,5648.9,8448.2,4342.8,6457.1,5843.5,12433.0,15913.7,4002.0,1756.9,6792.9,4223.5,2873.7,12321.7,5846.8,11491.5,9460.8,7269.3,5291.5,6391.3,1284.1,10909.2,5689.4,8069.2,13623.0,6775.4,5579.4,8903.5,17118.6,7955.3,5487.5,7635.0,13507.1,7812.1,3798.7,4240.5,10070.8,12123.2,8766.4,15722.5,1713.2,8334.6,7007.7,10618.1,30092.2,7383.5,5255.1,4299.3,5427.7,6541.8,8301.3,3322.9,2527.8,11153.9,2829.9,8528.0,14729.5,8288.9,18296.5,7609.9,4989.4,12903.4,12762.7,6246.7,27343.3,4696.2,5559.4,3508.7,10429.6,1919.0,4666.3,9568.2,6447.5,752.3,4061.3,5766.9,6034.9,11879.2,7634.8,3140.4,14918.4,10680.8,2494.7,4386.5,4659.6,8408.1,10416.3,9818.7,17259.6,3574.7,16872.8,15074.9,14639.2,12621.8,4825.7,9528.1,7960.2,16403.5,11686.5,0.0,6983.6,7018.5,10284.7,8767.2,4832.8,2457.9,5535.0,8074.0,921.8,6432.7,3256.4,8474.4,16317.0,8281.1,3947.2,12201.0,6172.8,8494.8,4074.9,7430.2,6910.2,9663.7,16020.6,7652.2,13432.8,6643.9,6644.5,5498.0,1506.2,16986.7,2611.9,4537.4,7494.1,9415.5,3147.8,8027.4,1012.5,6575.3,15496.7,10487.0,14083.7,11387.1,12787.0,20450.1,7340.0,3650.2,5330.6,6176.6,10634.2
STOP::REVOLUCION,3557.4,16896.7,11289.7,9303.8,4671.1,2907.1,12913.5,4676.5,9586.0,13088.0,9816.0,7918.8,14183.3,8278.9,8209.9,20272.0,7575.8,5453.6,10390.0,11928.6,18438.5,2680.5,8585.6,9251.3,7353.8,7804.5,17304.9,9043.8,12337.2,10220.9,6133.2,5912.1,8116.3,2188.6,12585.5,6342.2,9337.8,4436.3,11136.2,14542.1,5009.5,7034.7,6744.7,3786.0,13742.3,10226.2,8537.3,2501.7,6579.7,8360.4,7737.3,8667.2,4341.2,4252.1,5048.1,5001.6,10588.3,21222.2,15131.8,6746.2,3285.7,14348.5,14551.6,23178.1,11929.1,8471.9,12647.3,7110.5,13691.2,7870.8,1983.5,11924.7,8290.2,13805.8,3100.4,7415.6,6304.0,18413.5,7202.6,10891.1,6344.0,4672.3,7438.3,4822.7,18292.1,2048.2,17472.0,16349.8,2412.3,2987.5,12371.8,8173.1,5882.9,4262.9,14958.3,20512.1,13664.4,11220.7,14884.0,23099.1,3098.3,7202.7,11814.1,4395.4,13876.9,10687.7,8995.1,15788.5,7433.2,15655.5,7011.4,7564.3,5394.0,13896.8,16598.6,25796.0,14272.6,12144.1,6940.6,12316.7,12183.0,15190.4,5687.1,9481.6,6079.4,9274.5,15417.0,6098.5,2713.2,9585.4,11712.0,4739.6,18883.9,4159.9,13135.8,23047.2,11585.2,12448.4,9967.6,4042.3,8518.5,7307.6,5052.0,3556.6,7641.3,9551.7,8270.7,6115.9,17859.7,2269.3,6522.7,6287.3,5823.8,5192.3,4973.3,3957.9,14202.1,17305.4,3147.9,23240.1,10648.9,8161.7,21055.4,20619.7,18515.0,10598.0,16417.2,14849.2,7692.4,6612.0,6950.5,0.0,1394.2,5726.4,14085.8,3181.5,8438.4,5138.7,14138.8,7810.8,13321.7,5106.4,10973.1,23206.0,1610.3,10836.3,7294.9,12237.6,14465.2,11028.7,6919.8,10253.7,15728.5,7309.5,13885.0,19413.3,1041.9,15032.0,1718.8,8460.0,12690.5,9500.9,5539.2,9951.6,13517.6,8964.4,13821.4,7963.1,2846.7,6785.6,6409.6,5372.7,6360.8,18767.5,16154.0,13790.9,10539.2,5148.9,13065.7,16428.2
STOP::REYES,2856.6,17433.3,10351.4,9840.4,5127.5,3529.5,13450.1,5132.9,9029.9,14220.3,9259.8,5290.2,12921.7,7722.8,7271.5,20808.7,6875.1,5910.0,10926.7,10990.3,19568.3,1979.8,5957.1,6622.7,6415.5,6529.6,17841.6,8105.5,11398.9,9282.6,5279.1,5057.9,7178.0,2957.8,13122.1,5641.5,8399.5,3667.5,11672.9,13280.5,4308.7,6180.6,5890.6,4322.6,14874.6,9670.1,9073.9,1800.9,6194.0,7422.1,7181.2,7728.9,4783.9,4708.5,5504.5,5458.0,11124.9,21758.8,16261.6,6045.5,4054.9,14885.1,15088.2,23714.8,12465.8,9008.5,13183.9,6554.4,14227.9,7485.1,2752.7,10986.4,7351.9,11177.2,3637.1,6714.8,5603.3,18950.2,7659.0,11427.7,6880.6,3971.5,6500.0,5265.4,19424.4,2077.9,18008.6,16886.5,1711.5,2218.8,12908.4,8709.7,5028.7,3562.2,15494.9,21048.7,14201.0,10282.3,15420.6,23635.8,2397.5,6501.9,9185.5,4851.8,14413.5,9982.6,8056.7,16918.3,6579.1,16192.1,7467.8,7178.6,4693.3,14433.4,17135.3,24534.4,13900.2,12680.8,5722.7,11944.3,11244.7,15727.0,6129.8,10018.3,6535.8,8718.4,15044.6,6554.9,3482.4,10041.8,9083.5,4038.9,19420.6,4616.3,13672.4,21785.6,11126.3,12985.1,9411.5,5999.0,7931.6,6369.3,4351.3,2855.9,8178.0,8613.3,7332.3,5415.2,18396.4,1132.4,5966.6,6743.7,5123.1,5728.9,4196.4,3189.2,15334.4,17842.0,3604.3,23776.7,10092.8,8618.1,21592.1,21156.3,19051.6,9659.6,16044.8,15385.9,8148.8,7068.4,7487.1,769.2,0.0,5025.6,11457.3,2412.8,8975.0,4437.9,14675.4,8347.4,13858.4,4720.8,8344.6,23742.7,2066.7,11372.9,6440.7,12774.2,15597.5,11565.3,6219.1,8983.0,16265.2,7765.9,15017.3,19949.9,1811.1,12403.5,2255.5,8996.6,11428.9,10037.6,4762.3,7323.0,10889.1,8408.3,14953.7,7577.5,2172.9,7242.0,5555.5,5829.0,5506.6,19304.1,14892.4,11162.4,11075.9,4448.2,13602.3,17560.5
STOP::RINCONADA,2880.5,21136.4,10379.1,12614.1,6907.7,6959.3,16583.2,6913.1,10647.4,10582.8,10877.3,1652.8,13372.4,10112.9,5211.3,24368.0,4398.6,9354.7,10943.2,10417.7,15930.9,4273.0,2319.6,2985.3,5667.8,5501.3,20974.7,7145.2,11498.0,9811.4,2472.4,2612.6,6143.6,7089.3,12747.5,4242.2,6407.1,6600.3,14806.0,13731.2,1715.2,2679.0,3098.1,7436.3,11237.1,11287.6,12147.2,3425.4,9044.2,8565.8,8061.0,7019.7,7897.7,7443.2,8949.2,6556.9,14258.0,25461.9,12624.1,5539.5,8186.5,18444.5,17579.5,26847.9,12044.5,11927.7,16540.9,8212.3,17361.0,10861.4,8126.2,11014.1,4743.8,7539.8,7030.6,3920.2,5097.3,22083.3,11103.7,13039.9,10013.7,3065.7,6630.9,8379.1,15786.9,5300.9,21141.8,23756.8,4004.8,5247.4,16041.5,11588.6,3064.8,4956.6,18399.1,24608.1,15868.1,9700.8,18553.7,26768.9,4026.2,4958.6,5548.1,9295.7,18116.6,11600.1,8585.6,13280.9,5806.0,23134.2,8461.2,8973.8,2269.4,16642.6,20268.4,24985.2,15517.7,15559.6,7380.7,13561.8,9903.5,21858.1,9243.5,11902.7,9980.4,9929.1,16662.1,10026.9,7613.9,10730.0,5446.0,5433.3,22553.7,8060.9,16714.7,22236.3,12743.7,12891.4,11028.9,9443.7,10535.5,6580.4,829.3,4250.3,11056.8,9142.1,6215.7,4909.2,21529.5,4447.2,7624.6,10215.7,4381.1,8862.1,6058.7,5278.9,11696.9,21401.4,7048.9,26909.8,11710.3,9770.4,24725.2,24289.5,22184.8,10358.5,21496.0,18945.2,9615.3,10513.1,10620.2,5566.4,4806.4,0.0,7819.8,5633.4,12108.2,4697.1,18378.5,11226.3,13764.7,7081.7,4707.1,27302.0,5437.4,13528.1,3654.1,16477.3,11960.0,11786.1,3551.2,5345.5,19968.2,9932.0,11379.8,23083.1,7686.2,8766.0,5685.2,11404.8,11879.7,12336.8,7123.2,3685.5,7251.6,9619.0,11316.2,10427.7,3310.8,10686.7,1011.3,9381.1,2120.6,22437.2,15343.1,7524.9,13954.7,5162.1,11888.6,13923.0
